Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
waitForPageLoad(0),Chrome 73.0.3683.86,,2019-04-08 11:23:57,2019-04-08 11:23:57,0.161s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page Dropdowns/Accounting Dropdown""))",Chrome 73.0.3683.86,,2019-04-08 11:23:57,2019-04-08 11:23:57,0.036s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Accounting Dropdown""))",Chrome 73.0.3683.86,,2019-04-08 11:23:57,2019-04-08 11:23:58,0.063s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/On Hold Option""))",Chrome 73.0.3683.86,,2019-04-08 11:23:58,2019-04-08 11:23:59,1.324s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.86,,2019-04-08 11:23:59,2019-04-08 11:23:59,0.018s,PASSED
"verifyElementVisible(findTestObject(""On Hold/Invoices On Hold Header""))",Chrome 73.0.3683.86,,2019-04-08 11:23:59,2019-04-08 11:23:59,0.035s,PASSED
"verifyElementVisible(findTestObject(""On Hold/Un-Hold""))",Chrome 73.0.3683.86,,2019-04-08 11:23:59,2019-04-08 11:23:59,0.033s,PASSED
back(),Chrome 73.0.3683.86,,2019-04-08 11:23:59,2019-04-08 11:24:00,0.706s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.86,,2019-04-08 11:24:00,2019-04-08 11:24:00,0.014s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page Dropdowns/Accounting Dropdown""))",Chrome 73.0.3683.86,,2019-04-08 11:24:00,2019-04-08 11:24:00,0.030s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Accounting Dropdown""))",Chrome 73.0.3683.86,,2019-04-08 11:24:00,2019-04-08 11:24:00,0.064s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Approve AR Option""))",Chrome 73.0.3683.86,,2019-04-08 11:24:00,2019-04-08 11:24:01,0.909s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.86,,2019-04-08 11:24:01,2019-04-08 11:24:01,0.014s,PASSED
"waitForElementVisible(findTestObject(""Approve AR/AR Approvable Table""), 0)",Chrome 73.0.3683.86,,2019-04-08 11:24:01,2019-04-08 11:24:01,0.041s,PASSED
"waitForElementVisible(findTestObject(""Approve AR/Invoice Response AR Approvable Table""), 0)",Chrome 73.0.3683.86,,2019-04-08 11:24:01,2019-04-08 11:24:01,0.035s,PASSED
"verifyElementVisible(findTestObject(""Approve AR/CBA AR Approvable""))",Chrome 73.0.3683.86,,2019-04-08 11:24:01,2019-04-08 11:24:01,0.040s,PASSED
"verifyElementVisible(findTestObject(""Approve AR/Legend Img""))",Chrome 73.0.3683.86,,2019-04-08 11:24:01,2019-04-08 11:24:01,0.036s,PASSED
back(),Chrome 73.0.3683.86,,2019-04-08 11:24:01,2019-04-08 11:24:02,1.404s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.86,,2019-04-08 11:24:02,2019-04-08 11:24:02,0.016s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page Dropdowns/Accounting Dropdown""))",Chrome 73.0.3683.86,,2019-04-08 11:24:02,2019-04-08 11:24:02,0.043s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Accounting Dropdown""))",Chrome 73.0.3683.86,,2019-04-08 11:24:02,2019-04-08 11:24:02,0.062s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Extra Charges Option""))",Chrome 73.0.3683.86,,2019-04-08 11:24:02,2019-04-08 11:24:04,1.557s,PASSED
"waitForElementVisible(findTestObject(""Extra Charges/Extra Charges Table""), 0)",Chrome 73.0.3683.86,,2019-04-08 11:24:04,2019-04-08 11:24:04,0.050s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.86,,2019-04-08 11:24:04,2019-04-08 11:24:04,0.014s,PASSED
"verifyElementVisible(findTestObject(""Extra Charges/Extra Charges Header""))",Chrome 73.0.3683.86,,2019-04-08 11:24:04,2019-04-08 11:24:04,0.038s,PASSED
back(),Chrome 73.0.3683.86,,2019-04-08 11:24:04,2019-04-08 11:24:05,0.504s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.86,,2019-04-08 11:24:05,2019-04-08 11:24:05,0.013s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page Dropdowns/Accounting Dropdown""))",Chrome 73.0.3683.86,,2019-04-08 11:24:05,2019-04-08 11:24:05,0.043s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Accounting Dropdown""))",Chrome 73.0.3683.86,,2019-04-08 11:24:05,2019-04-08 11:24:05,0.068s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Invoiceable Option""))",Chrome 73.0.3683.86,,2019-04-08 11:24:05,2019-04-08 11:24:06,1.170s,PASSED
"verifyElementVisible(findTestObject(""Invoiceable/Loading...""))",Chrome 73.0.3683.86,,2019-04-08 11:24:06,2019-04-08 11:24:06,0.039s,PASSED
"waitForElementVisible(findTestObject(""Invoiceable/Pending Invoices Table""), 0)",Chrome 73.0.3683.86,,2019-04-08 11:24:06,2019-04-08 11:24:06,0.035s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.86,,2019-04-08 11:24:06,2019-04-08 11:24:06,0.010s,PASSED
"verifyElementVisible(findTestObject(""Invoiceable/Pending Invoices Header""))",Chrome 73.0.3683.86,,2019-04-08 11:24:06,2019-04-08 11:24:06,0.029s,PASSED
"verifyElementVisible(findTestObject(""Invoiceable/Legend Img""))",Chrome 73.0.3683.86,,2019-04-08 11:24:06,2019-04-08 11:24:06,0.035s,PASSED
back(),Chrome 73.0.3683.86,,2019-04-08 11:24:06,2019-04-08 11:24:06,0.286s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.86,,2019-04-08 11:24:06,2019-04-08 11:24:06,0.045s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page Dropdowns/Accounting Dropdown""))",Chrome 73.0.3683.86,,2019-04-08 11:24:06,2019-04-08 11:24:06,0.041s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Accounting Dropdown""))",Chrome 73.0.3683.86,,2019-04-08 11:24:06,2019-04-08 11:24:06,0.075s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Integration System Errors Option""))",Chrome 73.0.3683.86,,2019-04-08 11:24:06,2019-04-08 11:24:09,2.746s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.86,,2019-04-08 11:24:09,2019-04-08 11:24:09,0.012s,PASSED
"verifyElementVisible(findTestObject(""Integration System Errors/Integration System Errors Header""))",Chrome 73.0.3683.86,,2019-04-08 11:24:09,2019-04-08 11:24:09,0.036s,PASSED
"verifyElementVisible(findTestObject(""Integration System Errors/System Erros Table""))",Chrome 73.0.3683.86,,2019-04-08 11:24:09,2019-04-08 11:24:09,0.038s,PASSED
back(),Chrome 73.0.3683.86,,2019-04-08 11:24:09,2019-04-08 11:24:10,0.294s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.86,,2019-04-08 11:24:10,2019-04-08 11:24:10,0.042s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page Dropdowns/Accounting Dropdown""))",Chrome 73.0.3683.86,,2019-04-08 11:24:10,2019-04-08 11:24:10,0.036s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Accounting Dropdown""))",Chrome 73.0.3683.86,,2019-04-08 11:24:10,2019-04-08 11:24:10,0.071s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Outgoing Invoice Search Option""))",Chrome 73.0.3683.86,,2019-04-08 11:24:10,2019-04-08 11:24:12,2.530s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.86,,2019-04-08 11:24:12,2019-04-08 11:24:12,0.010s,PASSED
"verifyElementVisible(findTestObject(""Outgoing Invoice Search/Outgoing Invoice Search Header""))",Chrome 73.0.3683.86,,2019-04-08 11:24:12,2019-04-08 11:24:12,0.031s,PASSED
"verifyElementVisible(findTestObject(""Outgoing Invoice Search/Search Results Header""))",Chrome 73.0.3683.86,,2019-04-08 11:24:12,2019-04-08 11:24:12,0.039s,PASSED
back(),Chrome 73.0.3683.86,,2019-04-08 11:24:12,2019-04-08 11:24:12,0.177s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.86,,2019-04-08 11:24:12,2019-04-08 11:24:12,0.013s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page Dropdowns/Accounting Dropdown""))",Chrome 73.0.3683.86,,2019-04-08 11:24:12,2019-04-08 11:24:13,0.033s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Accounting Dropdown""))",Chrome 73.0.3683.86,,2019-04-08 11:24:13,2019-04-08 11:24:13,0.058s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Invoice Response Progress Option""))",Chrome 73.0.3683.86,,2019-04-08 11:24:13,2019-04-08 11:24:26,13.726s,PASSED
"waitForElementVisible(findTestObject(""Invoice Responses In Progress/Invoice Response Progress Table""), 0)",Chrome 73.0.3683.86,,2019-04-08 11:24:26,2019-04-08 11:24:26,0.052s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.86,,2019-04-08 11:24:26,2019-04-08 11:24:26,0.011s,PASSED
"verifyElementVisible(findTestObject(""Invoice Responses In Progress/Invoice Responses In Progress Header""))",Chrome 73.0.3683.86,,2019-04-08 11:24:26,2019-04-08 11:24:26,0.032s,PASSED
"verifyElementVisible(findTestObject(""Invoice Responses In Progress/Outgoing CBA Letters Header""))",Chrome 73.0.3683.86,,2019-04-08 11:24:26,2019-04-08 11:24:26,0.036s,PASSED
back(),Chrome 73.0.3683.86,,2019-04-08 11:24:26,2019-04-08 11:24:27,0.260s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.86,,2019-04-08 11:24:27,2019-04-08 11:24:27,0.012s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page/GBX Logo""))",Chrome 73.0.3683.86,,2019-04-08 11:24:27,2019-04-08 11:24:27,0.034s,PASSED
closeBrowser(),Chrome 73.0.3683.86,,2019-04-08 11:24:27,2019-04-08 11:24:28,0.974s,PASSED
,,,,,,
Test Cases/ScreenCrawl/ScreenCrawlIncomingCRBDropdown,Chrome 73.0.3683.86,"~ 4m30s
Functions on Chrome and IE. FF has issues finding some elements. ",2019-04-08 11:24:30,2019-04-08 11:25:27,57.409s,FAILED
"openBrowser("""")",Chrome 73.0.3683.86,,2019-04-08 11:24:30,2019-04-08 11:24:33,3.313s,PASSED
deleteAllCookies(),Chrome 73.0.3683.86,,2019-04-08 11:24:33,2019-04-08 11:24:33,0.015s,PASSED
maximizeWindow(),Chrome 73.0.3683.86,,2019-04-08 11:24:33,2019-04-08 11:24:35,1.133s,PASSED
"navigateToUrl(""http://enspire-qa.gbrx.com/"")",Chrome 73.0.3683.86,,2019-04-08 11:24:35,2019-04-08 11:24:36,1.132s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.86,,2019-04-08 11:24:36,2019-04-08 11:24:36,0.014s,PASSED
"sendKeys(findTestObject(""Login Page/Username Field""), ScreenCrawlUser)",Chrome 73.0.3683.86,,2019-04-08 11:24:36,2019-04-08 11:24:36,0.172s,PASSED
"sendKeys(findTestObject(""Login Page/Password Field""), ScreenCrawlPass)",Chrome 73.0.3683.86,,2019-04-08 11:24:36,2019-04-08 11:24:36,0.084s,PASSED
"click(findTestObject(""Login Page/Login Button""))",Chrome 73.0.3683.86,,2019-04-08 11:24:36,2019-04-08 11:24:38,2.429s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.86,,2019-04-08 11:24:38,2019-04-08 11:24:38,0.020s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page/GBX Logo""))",Chrome 73.0.3683.86,,2019-04-08 11:24:38,2019-04-08 11:24:38,0.063s,PASSED
"waitForElementClickable(findTestObject(""GBMS Home Page Dropdowns/Incoming CRB Dropdown""), 0)",Chrome 73.0.3683.86,,2019-04-08 11:24:38,2019-04-08 11:24:39,0.102s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Incoming CRB Dropdown""))",Chrome 73.0.3683.86,,2019-04-08 11:24:39,2019-04-08 11:24:39,0.114s,PASSED
"waitForElementClickable(findTestObject(""GBMS Home Page Dropdowns/Mechanical Dashboard Option""), 0)",Chrome 73.0.3683.86,,2019-04-08 11:24:39,2019-04-08 11:24:39,0.047s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Mechanical Dashboard Option""))",Chrome 73.0.3683.86,,2019-04-08 11:24:39,2019-04-08 11:24:39,0.505s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.86,,2019-04-08 11:24:39,2019-04-08 11:24:39,0.013s,PASSED
"verifyElementVisible(findTestObject(""Mechanical Dashbord/b_Assets""))",Chrome 73.0.3683.86,,2019-04-08 11:24:39,2019-04-08 11:24:40,0.561s,PASSED
"verifyElementVisible(findTestObject(""Mechanical Dashbord/b_Audit Tracking""))",Chrome 73.0.3683.86,,2019-04-08 11:24:40,2019-04-08 11:24:40,0.053s,PASSED
"verifyElementVisible(findTestObject(""Mechanical Dashbord/b_Car Events or Invoice Search""))",Chrome 73.0.3683.86,,2019-04-08 11:24:40,2019-04-08 11:24:40,0.050s,PASSED
"verifyElementVisible(findTestObject(""Mechanical Dashbord/b_Event Tracking""))",Chrome 73.0.3683.86,,2019-04-08 11:24:40,2019-04-08 11:24:40,0.046s,PASSED
back(),Chrome 73.0.3683.86,,2019-04-08 11:24:40,2019-04-08 11:24:40,0.180s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.86,,2019-04-08 11:24:40,2019-04-08 11:24:40,0.241s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page/GBX Logo""))",Chrome 73.0.3683.86,,2019-04-08 11:24:40,2019-04-08 11:24:40,0.040s,PASSED
"waitForElementClickable(findTestObject(""GBMS Home Page Dropdowns/Incoming CRB Dropdown""), 0)",Chrome 73.0.3683.86,,2019-04-08 11:24:40,2019-04-08 11:24:40,0.048s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Incoming CRB Dropdown""))",Chrome 73.0.3683.86,,2019-04-08 11:24:40,2019-04-08 11:24:41,0.092s,PASSED
"waitForElementClickable(findTestObject(""GBMS Home Page Dropdowns/Loading Option""), 0)",Chrome 73.0.3683.86,,2019-04-08 11:24:41,2019-04-08 11:24:41,0.042s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Loading Option""))",Chrome 73.0.3683.86,,2019-04-08 11:24:41,2019-04-08 11:24:46,5.716s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.86,,2019-04-08 11:24:46,2019-04-08 11:24:46,0.014s,PASSED
"verifyElementVisible(findTestObject(""File Loading/File Name Text Box""))",Chrome 73.0.3683.86,,2019-04-08 11:24:46,2019-04-08 11:24:46,0.036s,PASSED
"verifyElementVisible(findTestObject(""File Loading/Import AAR500 File""))",Chrome 73.0.3683.86,,2019-04-08 11:24:46,2019-04-08 11:24:46,0.032s,PASSED
back(),Chrome 73.0.3683.86,,2019-04-08 11:24:46,2019-04-08 11:24:47,0.142s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.86,,2019-04-08 11:24:47,2019-04-08 11:24:47,0.383s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page/GBX Logo""))",Chrome 73.0.3683.86,,2019-04-08 11:24:47,2019-04-08 11:24:47,0.047s,PASSED
"waitForElementClickable(findTestObject(""GBMS Home Page Dropdowns/Incoming CRB Dropdown""), 0)",Chrome 73.0.3683.86,,2019-04-08 11:24:47,2019-04-08 11:24:47,0.035s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Incoming CRB Dropdown""))",Chrome 73.0.3683.86,,2019-04-08 11:24:47,2019-04-08 11:24:47,0.082s,PASSED
"waitForElementClickable(findTestObject(""GBMS Home Page Dropdowns/Assignment Option""), 0)",Chrome 73.0.3683.86,,2019-04-08 11:24:47,2019-04-08 11:24:47,0.040s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Assignment Option""))",Chrome 73.0.3683.86,,2019-04-08 11:24:47,2019-04-08 11:24:48,0.503s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.86,,2019-04-08 11:24:48,2019-04-08 11:24:48,0.011s,PASSED
"waitForElementNotVisible(findTestObject(""Event Assignment/Processing Notification""), 100)",Chrome 73.0.3683.86,Take 60 seconds for page to load. ,2019-04-08 11:24:48,2019-04-08 11:24:54,6.162s,PASSED
"verifyElementVisible(findTestObject(""Event Assignment/Events""))",Chrome 73.0.3683.86,,2019-04-08 11:24:54,2019-04-08 11:25:25,31.298s,FAILED
,,,,,,
Test Cases/ScreenCrawl/ScreenCrawlReclaimsDropdown,Chrome 73.0.3683.86,"~30 Seconds. 
Runs on Chrome. Further testing needed in FF and IE. ",2019-04-08 11:25:27,2019-04-08 11:25:47,19.224s,PASSED
"openBrowser("""")",Chrome 73.0.3683.86,,2019-04-08 11:25:28,2019-04-08 11:25:32,4.110s,PASSED
deleteAllCookies(),Chrome 73.0.3683.86,,2019-04-08 11:25:32,2019-04-08 11:25:32,0.013s,PASSED
maximizeWindow(),Chrome 73.0.3683.86,,2019-04-08 11:25:32,2019-04-08 11:25:33,1.141s,PASSED
"navigateToUrl(""http://enspire-qa.gbrx.com/"")",Chrome 73.0.3683.86,,2019-04-08 11:25:33,2019-04-08 11:25:34,1.133s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.86,,2019-04-08 11:25:34,2019-04-08 11:25:34,0.013s,PASSED
"sendKeys(findTestObject(""Login Page/Username Field""), ScreenCrawlUser)",Chrome 73.0.3683.86,,2019-04-08 11:25:34,2019-04-08 11:25:34,0.155s,PASSED
"sendKeys(findTestObject(""Login Page/Password Field""), ScreenCrawlPass)",Chrome 73.0.3683.86,,2019-04-08 11:25:34,2019-04-08 11:25:34,0.073s,PASSED
"click(findTestObject(""Login Page/Login Button""))",Chrome 73.0.3683.86,,2019-04-08 11:25:34,2019-04-08 11:25:35,1.108s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.86,,2019-04-08 11:25:35,2019-04-08 11:25:35,0.010s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page/GBX Logo""))",Chrome 73.0.3683.86,,2019-04-08 11:25:35,2019-04-08 11:25:35,0.039s,PASSED
"verifyElementClickable(findTestObject(""GBMS Home Page Dropdowns/Reclaims Dropdown""))",Chrome 73.0.3683.86,,2019-04-08 11:25:35,2019-04-08 11:25:35,0.030s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Reclaims Dropdown""))",Chrome 73.0.3683.86,,2019-04-08 11:25:35,2019-04-08 11:25:35,0.058s,PASSED
"verifyElementClickable(findTestObject(""GBMS Home Page Dropdowns/Reclaim Dashboard Option""))",Chrome 73.0.3683.86,,2019-04-08 11:25:35,2019-04-08 11:25:35,0.032s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Reclaim Dashboard Option""))",Chrome 73.0.3683.86,,2019-04-08 11:25:35,2019-04-08 11:25:36,0.666s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.86,,2019-04-08 11:25:36,2019-04-08 11:25:36,0.012s,PASSED
"verifyElementVisible(findTestObject(""Reclaim Dashboard/Reclaim Search""))",Chrome 73.0.3683.86,,2019-04-08 11:25:36,2019-04-08 11:25:36,0.048s,PASSED
back(),Chrome 73.0.3683.86,,2019-04-08 11:25:36,2019-04-08 11:25:36,0.143s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.86,,2019-04-08 11:25:36,2019-04-08 11:25:36,0.188s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page/GBX Logo""))",Chrome 73.0.3683.86,,2019-04-08 11:25:36,2019-04-08 11:25:37,0.031s,PASSED
"verifyElementClickable(findTestObject(""GBMS Home Page Dropdowns/Reclaims Dropdown""))",Chrome 73.0.3683.86,,2019-04-08 11:25:37,2019-04-08 11:25:37,0.031s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Reclaims Dropdown""))",Chrome 73.0.3683.86,,2019-04-08 11:25:37,2019-04-08 11:25:37,0.076s,PASSED
"verifyElementClickable(findTestObject(""GBMS Home Page Dropdowns/Single Car Detail Option""))",Chrome 73.0.3683.86,,2019-04-08 11:25:37,2019-04-08 11:25:37,0.037s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Single Car Detail Option""))",Chrome 73.0.3683.86,,2019-04-08 11:25:37,2019-04-08 11:25:37,0.628s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.86,,2019-04-08 11:25:37,2019-04-08 11:25:37,0.013s,PASSED
"verifyElementVisible(findTestObject(""Single Car Detail/Car Detail Section""))",Chrome 73.0.3683.86,,2019-04-08 11:25:37,2019-04-08 11:25:38,0.557s,PASSED
"verifyElementClickable(findTestObject(""Single Car Detail/Show Processed Candidates""))",Chrome 73.0.3683.86,,2019-04-08 11:25:38,2019-04-08 11:25:38,0.032s,PASSED
back(),Chrome 73.0.3683.86,,2019-04-08 11:25:38,2019-04-08 11:25:38,0.169s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.86,,2019-04-08 11:25:38,2019-04-08 11:25:38,0.143s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page/GBX Logo""))",Chrome 73.0.3683.86,,2019-04-08 11:25:38,2019-04-08 11:25:38,0.034s,PASSED
"verifyElementClickable(findTestObject(""GBMS Home Page Dropdowns/Reclaims Dropdown""))",Chrome 73.0.3683.86,,2019-04-08 11:25:38,2019-04-08 11:25:38,0.028s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Reclaims Dropdown""))",Chrome 73.0.3683.86,,2019-04-08 11:25:38,2019-04-08 11:25:38,0.071s,PASSED
"verifyElementClickable(findTestObject(""GBMS Home Page Dropdowns/Multi-Car Lookup Option""))",Chrome 73.0.3683.86,,2019-04-08 11:25:38,2019-04-08 11:25:38,0.043s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Multi-Car Lookup Option""))",Chrome 73.0.3683.86,,2019-04-08 11:25:38,2019-04-08 11:25:39,0.682s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.86,,2019-04-08 11:25:39,2019-04-08 11:25:39,0.010s,PASSED
"verifyElementClickable(findTestObject(""Multi-Car Lookup/button_Clear Filter""))",Chrome 73.0.3683.86,,2019-04-08 11:25:39,2019-04-08 11:25:39,0.042s,PASSED
back(),Chrome 73.0.3683.86,,2019-04-08 11:25:39,2019-04-08 11:25:39,0.130s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.86,,2019-04-08 11:25:39,2019-04-08 11:25:39,0.228s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page/GBX Logo""))",Chrome 73.0.3683.86,,2019-04-08 11:25:39,2019-04-08 11:25:40,0.043s,PASSED
"verifyElementClickable(findTestObject(""GBMS Home Page Dropdowns/Reclaims Dropdown""))",Chrome 73.0.3683.86,,2019-04-08 11:25:40,2019-04-08 11:25:40,0.033s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Reclaims Dropdown""))",Chrome 73.0.3683.86,,2019-04-08 11:25:40,2019-04-08 11:25:40,0.079s,PASSED
"verifyElementClickable(findTestObject(""GBMS Home Page Dropdowns/Process Candidates Option""))",Chrome 73.0.3683.86,,2019-04-08 11:25:40,2019-04-08 11:25:40,0.037s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Process Candidates Option""))",Chrome 73.0.3683.86,,2019-04-08 11:25:40,2019-04-08 11:25:40,0.564s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.86,,2019-04-08 11:25:40,2019-04-08 11:25:40,0.012s,PASSED
"verifyElementVisible(findTestObject(""Counter Reclaim Management/Details""))",Chrome 73.0.3683.86,,2019-04-08 11:25:40,2019-04-08 11:25:40,0.043s,PASSED
"verifyElementVisible(findTestObject(""Counter Reclaim Management/Date Range""))",Chrome 73.0.3683.86,,2019-04-08 11:25:40,2019-04-08 11:25:40,0.039s,PASSED
back(),Chrome 73.0.3683.86,,2019-04-08 11:25:40,2019-04-08 11:25:40,0.148s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.86,,2019-04-08 11:25:40,2019-04-08 11:25:41,0.114s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page/GBX Logo""))",Chrome 73.0.3683.86,,2019-04-08 11:25:41,2019-04-08 11:25:41,0.029s,PASSED
"verifyElementClickable(findTestObject(""GBMS Home Page Dropdowns/Reclaims Dropdown""))",Chrome 73.0.3683.86,,2019-04-08 11:25:41,2019-04-08 11:25:41,0.028s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Reclaims Dropdown""))",Chrome 73.0.3683.86,,2019-04-08 11:25:41,2019-04-08 11:25:41,0.069s,PASSED
"verifyElementClickable(findTestObject(""GBMS Home Page Dropdowns/Produce Counters Option""))",Chrome 73.0.3683.86,,2019-04-08 11:25:41,2019-04-08 11:25:41,0.038s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Produce Counters Option""))",Chrome 73.0.3683.86,,2019-04-08 11:25:41,2019-04-08 11:25:41,0.339s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.86,,2019-04-08 11:25:41,2019-04-08 11:25:41,0.014s,PASSED
"verifyElementVisible(findTestObject(""Produce Counters/Produce Counters""))",Chrome 73.0.3683.86,,2019-04-08 11:25:41,2019-04-08 11:25:41,0.049s,PASSED
back(),Chrome 73.0.3683.86,,2019-04-08 11:25:41,2019-04-08 11:25:41,0.242s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.86,,2019-04-08 11:25:41,2019-04-08 11:25:41,0.013s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page/GBX Logo""))",Chrome 73.0.3683.86,,2019-04-08 11:25:41,2019-04-08 11:25:41,0.034s,PASSED
"verifyElementClickable(findTestObject(""GBMS Home Page Dropdowns/Reclaims Dropdown""))",Chrome 73.0.3683.86,,2019-04-08 11:25:41,2019-04-08 11:25:41,0.029s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Reclaims Dropdown""))",Chrome 73.0.3683.86,,2019-04-08 11:25:41,2019-04-08 11:25:42,0.065s,PASSED
"verifyElementClickable(findTestObject(""GBMS Home Page Dropdowns/Relief Reclaims Option""))",Chrome 73.0.3683.86,,2019-04-08 11:25:42,2019-04-08 11:25:42,0.040s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Relief Reclaims Option""))",Chrome 73.0.3683.86,,2019-04-08 11:25:42,2019-04-08 11:25:42,0.315s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.86,,2019-04-08 11:25:42,2019-04-08 11:25:42,0.011s,PASSED
"verifyElementVisible(findTestObject(""Relief Reclaims Reconcile/Month Search""))",Chrome 73.0.3683.86,,2019-04-08 11:25:42,2019-04-08 11:25:42,0.046s,PASSED
back(),Chrome 73.0.3683.86,,2019-04-08 11:25:42,2019-04-08 11:25:42,0.206s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.86,,2019-04-08 11:25:42,2019-04-08 11:25:42,0.014s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page/GBX Logo""))",Chrome 73.0.3683.86,,2019-04-08 11:25:42,2019-04-08 11:25:42,0.037s,PASSED
"verifyElementClickable(findTestObject(""GBMS Home Page Dropdowns/Reclaims Dropdown""))",Chrome 73.0.3683.86,,2019-04-08 11:25:42,2019-04-08 11:25:42,0.024s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Reclaims Dropdown""))",Chrome 73.0.3683.86,,2019-04-08 11:25:42,2019-04-08 11:25:42,0.060s,PASSED
"verifyElementClickable(findTestObject(""GBMS Home Page Dropdowns/Investigator Option""))",Chrome 73.0.3683.86,,2019-04-08 11:25:42,2019-04-08 11:25:42,0.037s,PASSED
