Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-24 10:55:49,2019-04-24 10:55:50,0.162s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page/GBX Logo""))",Chrome 73.0.3683.103,,2019-04-24 10:55:50,2019-04-24 10:55:50,0.022s,PASSED
"verifyElementClickable(findTestObject(""GBMS Home Page Dropdowns/Assets Dropdown""))",Chrome 73.0.3683.103,,2019-04-24 10:55:50,2019-04-24 10:55:50,0.020s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Assets Dropdown""))",Chrome 73.0.3683.103,,2019-04-24 10:55:50,2019-04-24 10:55:50,0.044s,PASSED
"verifyElementClickable(findTestObject(""GBMS Home Page Dropdowns/Add Notes  Documents Option""))",Chrome 73.0.3683.103,,2019-04-24 10:55:50,2019-04-24 10:55:50,0.036s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Add Notes  Documents Option""))",Chrome 73.0.3683.103,,2019-04-24 10:55:50,2019-04-24 10:55:50,0.206s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-24 10:55:50,2019-04-24 10:55:50,0.090s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Add Notes  Documents to Assets/Add Notes  Documents to Assets""))",Chrome 73.0.3683.103,,2019-04-24 10:55:50,2019-04-24 10:55:50,0.077s,PASSED
back(),Chrome 73.0.3683.103,,2019-04-24 10:55:50,2019-04-24 10:55:50,0.093s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-24 10:55:50,2019-04-24 10:55:50,0.121s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page/GBX Logo""))",Chrome 73.0.3683.103,,2019-04-24 10:55:50,2019-04-24 10:55:50,0.033s,PASSED
"verifyElementClickable(findTestObject(""GBMS Home Page Dropdowns/Assets Dropdown""))",Chrome 73.0.3683.103,,2019-04-24 10:55:50,2019-04-24 10:55:50,0.021s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Assets Dropdown""))",Chrome 73.0.3683.103,,2019-04-24 10:55:50,2019-04-24 10:55:50,0.044s,PASSED
"verifyElementClickable(findTestObject(""GBMS Home Page Dropdowns/Shop Forms Option""))",Chrome 73.0.3683.103,,2019-04-24 10:55:50,2019-04-24 10:55:50,0.048s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Shop Forms Option""))",Chrome 73.0.3683.103,,2019-04-24 10:55:50,2019-04-24 10:55:51,0.611s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-24 10:55:51,2019-04-24 10:55:51,0.010s,PASSED
"verifyElementVisible(findTestObject(""Shop Reference Documents/Shop Reference Documents""))",Chrome 73.0.3683.103,,2019-04-24 10:55:51,2019-04-24 10:55:51,0.033s,PASSED
back(),Chrome 73.0.3683.103,,2019-04-24 10:55:51,2019-04-24 10:55:52,0.380s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-24 10:55:52,2019-04-24 10:55:52,0.046s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page/GBX Logo""))",Chrome 73.0.3683.103,,2019-04-24 10:55:52,2019-04-24 10:55:52,0.023s,PASSED
closeBrowser(),Chrome 73.0.3683.103,,2019-04-24 10:55:52,2019-04-24 10:55:52,0.830s,PASSED
,,,,,,
Test Cases/ScreenCrawl/ScreenCrawlCarHire,Chrome 73.0.3683.103,"CC.gbrx.com page not functonal, test not complete. ",2019-04-24 10:55:55,2019-04-24 10:56:20,25.308s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-24 10:55:55,2019-04-24 10:55:58,3.106s,PASSED
deleteAllCookies(),Chrome 73.0.3683.103,,2019-04-24 10:55:58,2019-04-24 10:55:59,1.082s,PASSED
maximizeWindow(),Chrome 73.0.3683.103,,2019-04-24 10:55:59,2019-04-24 10:56:00,1.213s,PASSED
"navigateToUrl(""http://enspire-qa.gbrx.com/"")",Chrome 73.0.3683.103,,2019-04-24 10:56:00,2019-04-24 10:56:01,1.292s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-24 10:56:01,2019-04-24 10:56:01,0.014s,PASSED
"sendKeys(findTestObject(""Login Page/Username Field""), ScreenCrawlUser)",Chrome 73.0.3683.103,,2019-04-24 10:56:01,2019-04-24 10:56:01,0.114s,PASSED
"sendKeys(findTestObject(""Login Page/Password Field""), ScreenCrawlPass)",Chrome 73.0.3683.103,,2019-04-24 10:56:01,2019-04-24 10:56:02,0.058s,PASSED
"click(findTestObject(""Login Page/Login Button""))",Chrome 73.0.3683.103,,2019-04-24 10:56:02,2019-04-24 10:56:04,2.688s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-24 10:56:04,2019-04-24 10:56:04,0.008s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page/GBX Logo""))",Chrome 73.0.3683.103,,2019-04-24 10:56:04,2019-04-24 10:56:04,0.028s,PASSED
"click(findTestObject(""GBMS Home Page/button_Payables""))",Chrome 73.0.3683.103,,2019-04-24 10:56:04,2019-04-24 10:56:04,0.002s,NOT_RUN
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-24 10:56:04,2019-04-24 10:56:04,0.001s,NOT_RUN
"switchToWindowTitle(""cc.gbrx.com"")",Chrome 73.0.3683.103,,2019-04-24 10:56:04,2019-04-24 10:56:04,0.001s,NOT_RUN
delay(3),Chrome 73.0.3683.103,,2019-04-24 10:56:04,2019-04-24 10:56:04,0.002s,NOT_RUN
back(),Chrome 73.0.3683.103,,2019-04-24 10:56:04,2019-04-24 10:56:04,0.001s,NOT_RUN
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-24 10:56:04,2019-04-24 10:56:04,0.001s,NOT_RUN
"verifyElementVisible(findTestObject(""GBMS Home Page/GBX Logo""))",Chrome 73.0.3683.103,,2019-04-24 10:56:04,2019-04-24 10:56:04,0.002s,NOT_RUN
"verifyElementClickable(findTestObject(""GBMS Home Page/button_Reclaim Validation""))",Chrome 73.0.3683.103,,2019-04-24 10:56:04,2019-04-24 10:56:04,0.035s,PASSED
"click(findTestObject(""GBMS Home Page/button_Reclaim Validation""))",Chrome 73.0.3683.103,,2019-04-24 10:56:04,2019-04-24 10:56:11,6.656s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-24 10:56:11,2019-04-24 10:56:11,0.009s,PASSED
"waitForElementVisible(findTestObject(""Object Repository/Reclaim Validation Candidate Dashboard/Search Section""), 0)",Chrome 73.0.3683.103,,2019-04-24 10:56:11,2019-04-24 10:56:11,0.044s,PASSED
back(),Chrome 73.0.3683.103,,2019-04-24 10:56:11,2019-04-24 10:56:11,0.148s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-24 10:56:11,2019-04-24 10:56:11,0.007s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page/GBX Logo""))",Chrome 73.0.3683.103,,2019-04-24 10:56:11,2019-04-24 10:56:11,0.029s,PASSED
"click(findTestObject(""GBMS Home Page/button_Reporting Dashboard""))",Chrome 73.0.3683.103,,2019-04-24 10:56:11,2019-04-24 10:56:12,0.439s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-24 10:56:12,2019-04-24 10:56:12,0.009s,PASSED
"waitForElementVisible(findTestObject(""Object Repository/Reporting Dashboard/Report Parameters""), 0)",Chrome 73.0.3683.103,,2019-04-24 10:56:12,2019-04-24 10:56:12,0.044s,PASSED
back(),Chrome 73.0.3683.103,,2019-04-24 10:56:12,2019-04-24 10:56:12,0.130s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-24 10:56:12,2019-04-24 10:56:12,0.007s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page/GBX Logo""))",Chrome 73.0.3683.103,,2019-04-24 10:56:12,2019-04-24 10:56:12,0.026s,PASSED
"click(findTestObject(""GBMS Home Page/button_Claims Management""))",Chrome 73.0.3683.103,,2019-04-24 10:56:12,2019-04-24 10:56:16,4.503s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-24 10:56:16,2019-04-24 10:56:16,0.008s,PASSED
"waitForElementVisible(findTestObject(""Object Repository/Process Claims/Search Parameters""), 0)",Chrome 73.0.3683.103,,2019-04-24 10:56:16,2019-04-24 10:56:16,0.040s,PASSED
"waitForElementVisible(findTestObject(""Object Repository/Process Claims/ReceiptReporting Dates""), 0)",Chrome 73.0.3683.103,,2019-04-24 10:56:16,2019-04-24 10:56:17,0.109s,PASSED
"waitForElementVisible(findTestObject(""Object Repository/Process Claims/Claim Search Results""), 0)",Chrome 73.0.3683.103,,2019-04-24 10:56:17,2019-04-24 10:56:17,0.044s,PASSED
back(),Chrome 73.0.3683.103,,2019-04-24 10:56:17,2019-04-24 10:56:17,0.127s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-24 10:56:17,2019-04-24 10:56:17,0.008s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page/GBX Logo""))",Chrome 73.0.3683.103,,2019-04-24 10:56:17,2019-04-24 10:56:17,0.025s,PASSED
closeBrowser(),Chrome 73.0.3683.103,,2019-04-24 10:56:17,2019-04-24 10:56:18,1.007s,PASSED
,,,,,,
Test Cases/ScreenCrawl/ScreenCrawlClaimsDropdown,Chrome 73.0.3683.103,~15 Seconds,2019-04-24 10:56:20,2019-04-24 10:56:33,13.025s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-24 10:56:20,2019-04-24 10:56:23,3.169s,PASSED
deleteAllCookies(),Chrome 73.0.3683.103,,2019-04-24 10:56:23,2019-04-24 10:56:24,1.003s,PASSED
maximizeWindow(),Chrome 73.0.3683.103,,2019-04-24 10:56:24,2019-04-24 10:56:25,1.171s,PASSED
"navigateToUrl(""http://enspire-qa.gbrx.com/"")",Chrome 73.0.3683.103,,2019-04-24 10:56:25,2019-04-24 10:56:27,1.228s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-24 10:56:27,2019-04-24 10:56:27,0.032s,PASSED
"sendKeys(findTestObject(""Login Page/Username Field""), ScreenCrawlUser)",Chrome 73.0.3683.103,,2019-04-24 10:56:27,2019-04-24 10:56:27,0.113s,PASSED
"sendKeys(findTestObject(""Login Page/Password Field""), ScreenCrawlPass)",Chrome 73.0.3683.103,,2019-04-24 10:56:27,2019-04-24 10:56:27,0.054s,PASSED
"click(findTestObject(""Login Page/Login Button""))",Chrome 73.0.3683.103,,2019-04-24 10:56:27,2019-04-24 10:56:28,0.906s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-24 10:56:28,2019-04-24 10:56:28,0.007s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page/GBX Logo""))",Chrome 73.0.3683.103,,2019-04-24 10:56:28,2019-04-24 10:56:28,0.030s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/GBMS Home Page Dropdowns/Claims Dropdown""))",Chrome 73.0.3683.103,,2019-04-24 10:56:28,2019-04-24 10:56:28,0.031s,PASSED
"click(findTestObject(""Object Repository/GBMS Home Page Dropdowns/Claims Dropdown""))",Chrome 73.0.3683.103,,2019-04-24 10:56:28,2019-04-24 10:56:28,0.042s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/GBMS Home Page Dropdowns/Process Claims Dropdown Option""))",Chrome 73.0.3683.103,,2019-04-24 10:56:28,2019-04-24 10:56:28,0.034s,PASSED
"click(findTestObject(""Object Repository/GBMS Home Page Dropdowns/Process Claims Dropdown Option""))",Chrome 73.0.3683.103,,2019-04-24 10:56:28,2019-04-24 10:56:28,0.449s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-24 10:56:28,2019-04-24 10:56:28,0.012s,PASSED
"verifyElementVisible(findTestObject(""Process Claims/Search Parameters""))",Chrome 73.0.3683.103,,2019-04-24 10:56:28,2019-04-24 10:56:28,0.035s,PASSED
"verifyElementVisible(findTestObject(""Process Claims/ReceiptReporting Dates""))",Chrome 73.0.3683.103,,2019-04-24 10:56:28,2019-04-24 10:56:28,0.100s,PASSED
"verifyElementVisible(findTestObject(""Process Claims/Claim Search Results""))",Chrome 73.0.3683.103,,2019-04-24 10:56:28,2019-04-24 10:56:28,0.034s,PASSED
back(),Chrome 73.0.3683.103,,2019-04-24 10:56:28,2019-04-24 10:56:29,0.135s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-24 10:56:29,2019-04-24 10:56:29,0.010s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page/GBX Logo""))",Chrome 73.0.3683.103,,2019-04-24 10:56:29,2019-04-24 10:56:29,0.025s,PASSED
"verifyElementClickable(findTestObject(""GBMS Home Page Dropdowns/Claims Dropdown""))",Chrome 73.0.3683.103,,2019-04-24 10:56:29,2019-04-24 10:56:29,0.023s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Claims Dropdown""))",Chrome 73.0.3683.103,,2019-04-24 10:56:29,2019-04-24 10:56:29,0.046s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/GBMS Home Page Dropdowns/Reconcile Pay Dropdown Option""))",Chrome 73.0.3683.103,,2019-04-24 10:56:29,2019-04-24 10:56:29,0.036s,PASSED
"click(findTestObject(""Object Repository/GBMS Home Page Dropdowns/Reconcile Pay Dropdown Option""))",Chrome 73.0.3683.103,,2019-04-24 10:56:29,2019-04-24 10:56:29,0.343s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-24 10:56:29,2019-04-24 10:56:29,0.009s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Reconcile Claims/Reconcile Claims""))",Chrome 73.0.3683.103,,2019-04-24 10:56:29,2019-04-24 10:56:29,0.041s,PASSED
back(),Chrome 73.0.3683.103,,2019-04-24 10:56:29,2019-04-24 10:56:29,0.146s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-24 10:56:29,2019-04-24 10:56:29,0.009s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page/GBX Logo""))",Chrome 73.0.3683.103,,2019-04-24 10:56:29,2019-04-24 10:56:29,0.024s,PASSED
"verifyElementClickable(findTestObject(""GBMS Home Page Dropdowns/Claims Dropdown""))",Chrome 73.0.3683.103,,2019-04-24 10:56:29,2019-04-24 10:56:29,0.021s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Claims Dropdown""))",Chrome 73.0.3683.103,,2019-04-24 10:56:29,2019-04-24 10:56:29,0.046s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/GBMS Home Page Dropdowns/Work Time Claims Dropdown Option""))",Chrome 73.0.3683.103,,2019-04-24 10:56:29,2019-04-24 10:56:29,0.074s,PASSED
"click(findTestObject(""Object Repository/GBMS Home Page Dropdowns/Work Time Claims Dropdown Option""))",Chrome 73.0.3683.103,,2019-04-24 10:56:29,2019-04-24 10:56:30,0.311s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-24 10:56:30,2019-04-24 10:56:30,0.023s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Working Time Claims/Search Parameters""))",Chrome 73.0.3683.103,,2019-04-24 10:56:30,2019-04-24 10:56:30,0.060s,PASSED
back(),Chrome 73.0.3683.103,,2019-04-24 10:56:30,2019-04-24 10:56:30,0.147s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-24 10:56:30,2019-04-24 10:56:30,0.009s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page/GBX Logo""))",Chrome 73.0.3683.103,,2019-04-24 10:56:30,2019-04-24 10:56:30,0.025s,PASSED
closeBrowser(),Chrome 73.0.3683.103,,2019-04-24 10:56:30,2019-04-24 10:56:31,0.807s,PASSED
,,,,,,
Test Cases/ScreenCrawl/ScreenCrawlCounterClaimsDropdown,Chrome 73.0.3683.103,~15 Seconds,2019-04-24 10:56:33,2019-04-24 10:56:45,12.458s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-24 10:56:33,2019-04-24 10:56:36,3.181s,PASSED
deleteAllCookies(),Chrome 73.0.3683.103,,2019-04-24 10:56:36,2019-04-24 10:56:37,0.712s,PASSED
maximizeWindow(),Chrome 73.0.3683.103,,2019-04-24 10:56:37,2019-04-24 10:56:38,1.134s,PASSED
"navigateToUrl(""http://enspire-qa.gbrx.com/"")",Chrome 73.0.3683.103,,2019-04-24 10:56:38,2019-04-24 10:56:39,1.237s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-24 10:56:39,2019-04-24 10:56:39,0.027s,PASSED
"sendKeys(findTestObject(""Login Page/Username Field""), ScreenCrawlUser)",Chrome 73.0.3683.103,,2019-04-24 10:56:39,2019-04-24 10:56:39,0.096s,PASSED
"sendKeys(findTestObject(""Login Page/Password Field""), ScreenCrawlPass)",Chrome 73.0.3683.103,,2019-04-24 10:56:39,2019-04-24 10:56:39,0.058s,PASSED
"click(findTestObject(""Login Page/Login Button""))",Chrome 73.0.3683.103,,2019-04-24 10:56:39,2019-04-24 10:56:40,0.962s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-24 10:56:40,2019-04-24 10:56:40,0.018s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page/GBX Logo""))",Chrome 73.0.3683.103,,2019-04-24 10:56:40,2019-04-24 10:56:40,0.036s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/GBMS Home Page Dropdowns/Counter Reclaims Dropdown""))",Chrome 73.0.3683.103,,2019-04-24 10:56:40,2019-04-24 10:56:41,0.034s,PASSED
"click(findTestObject(""Object Repository/GBMS Home Page Dropdowns/Counter Reclaims Dropdown""))",Chrome 73.0.3683.103,,2019-04-24 10:56:41,2019-04-24 10:56:41,0.051s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/GBMS Home Page Dropdowns/Manage Counter Reclaims Dropdown Option""))",Chrome 73.0.3683.103,,2019-04-24 10:56:41,2019-04-24 10:56:41,0.043s,PASSED
"click(findTestObject(""Object Repository/GBMS Home Page Dropdowns/Manage Counter Reclaims Dropdown Option""))",Chrome 73.0.3683.103,,2019-04-24 10:56:41,2019-04-24 10:56:41,0.676s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-24 10:56:41,2019-04-24 10:56:41,0.008s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Manage Counter Reclaims/Unprocessed Counter-Counter Reclaims""))",Chrome 73.0.3683.103,,2019-04-24 10:56:41,2019-04-24 10:56:41,0.155s,PASSED
back(),Chrome 73.0.3683.103,,2019-04-24 10:56:41,2019-04-24 10:56:42,0.142s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-24 10:56:42,2019-04-24 10:56:42,0.008s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page/GBX Logo""))",Chrome 73.0.3683.103,,2019-04-24 10:56:42,2019-04-24 10:56:42,0.025s,PASSED
"verifyElementClickable(findTestObject(""GBMS Home Page Dropdowns/Counter Reclaims Dropdown""))",Chrome 73.0.3683.103,,2019-04-24 10:56:42,2019-04-24 10:56:42,0.024s,PASSED
"click(findTestObject(""GBMS Home Page Dropdowns/Counter Reclaims Dropdown""))",Chrome 73.0.3683.103,,2019-04-24 10:56:42,2019-04-24 10:56:42,0.046s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/GBMS Home Page Dropdowns/Import Counter-Counters Dropdown Option""))",Chrome 73.0.3683.103,,2019-04-24 10:56:42,2019-04-24 10:56:42,0.032s,PASSED
"click(findTestObject(""Object Repository/GBMS Home Page Dropdowns/Import Counter-Counters Dropdown Option""))",Chrome 73.0.3683.103,,2019-04-24 10:56:42,2019-04-24 10:56:42,0.297s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-24 10:56:42,2019-04-24 10:56:42,0.007s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Import Counter-Counter/Upload Counter-Counter Reclaims""))",Chrome 73.0.3683.103,,2019-04-24 10:56:42,2019-04-24 10:56:42,0.048s,PASSED
back(),Chrome 73.0.3683.103,,2019-04-24 10:56:42,2019-04-24 10:56:42,0.136s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-24 10:56:42,2019-04-24 10:56:42,0.015s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page/GBX Logo""))",Chrome 73.0.3683.103,,2019-04-24 10:56:42,2019-04-24 10:56:42,0.024s,PASSED
closeBrowser(),Chrome 73.0.3683.103,,2019-04-24 10:56:42,2019-04-24 10:56:43,1.042s,PASSED
,,,,,,
Test Cases/ScreenCrawl/ScreenCrawlMaintinance Management,Chrome 73.0.3683.103,~25 seconds Switching Windows will give browsers other than chrome issues. ,2019-04-24 10:56:45,2019-04-24 10:57:20,34.504s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-24 10:56:45,2019-04-24 10:56:49,3.304s,PASSED
deleteAllCookies(),Chrome 73.0.3683.103,,2019-04-24 10:56:49,2019-04-24 10:56:49,0.008s,PASSED
maximizeWindow(),Chrome 73.0.3683.103,,2019-04-24 10:56:49,2019-04-24 10:56:50,1.135s,PASSED
"navigateToUrl(""http://enspire-qa.gbrx.com/"")",Chrome 73.0.3683.103,,2019-04-24 10:56:50,2019-04-24 10:56:54,4.553s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-24 10:56:54,2019-04-24 10:56:54,0.020s,PASSED
"sendKeys(findTestObject(""Login Page/Username Field""), ScreenCrawlUser)",Chrome 73.0.3683.103,,2019-04-24 10:56:54,2019-04-24 10:56:55,0.110s,PASSED
"sendKeys(findTestObject(""Login Page/Password Field""), ScreenCrawlPass)",Chrome 73.0.3683.103,,2019-04-24 10:56:55,2019-04-24 10:56:55,0.062s,PASSED
"click(findTestObject(""Login Page/Login Button""))",Chrome 73.0.3683.103,,2019-04-24 10:56:55,2019-04-24 10:56:56,1.068s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-24 10:56:56,2019-04-24 10:56:56,0.007s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page/Maintenance Management""), STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-04-24 10:56:56,2019-04-24 10:56:56,0.043s,PASSED
"click(findTestObject(""GBMS Home Page/button_Mechanical Dashboard""))",Chrome 73.0.3683.103,,2019-04-24 10:56:56,2019-04-24 10:57:02,6.470s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-24 10:57:02,2019-04-24 10:57:02,0.010s,PASSED
"verifyElementVisible(findTestObject(""Mechanical Dashbord/b_Assets""))",Chrome 73.0.3683.103,,2019-04-24 10:57:02,2019-04-24 10:57:03,0.547s,PASSED
"verifyElementVisible(findTestObject(""Mechanical Dashbord/b_Event Tracking""))",Chrome 73.0.3683.103,,2019-04-24 10:57:03,2019-04-24 10:57:03,0.044s,PASSED
"verifyElementVisible(findTestObject(""Mechanical Dashbord/b_Audit Tracking""))",Chrome 73.0.3683.103,,2019-04-24 10:57:03,2019-04-24 10:57:03,0.002s,NOT_RUN
"verifyElementVisible(findTestObject(""Mechanical Dashbord/b_Car Events or Invoice Search""))",Chrome 73.0.3683.103,,2019-04-24 10:57:03,2019-04-24 10:57:03,0.075s,PASSED
back(),Chrome 73.0.3683.103,,2019-04-24 10:57:03,2019-04-24 10:57:03,0.156s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-24 10:57:03,2019-04-24 10:57:03,0.018s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page/Maintenance Management""), STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-04-24 10:57:03,2019-04-24 10:57:03,0.027s,PASSED
"click(findTestObject(""GBMS Home Page/button_Accounting Search""))",Chrome 73.0.3683.103,,2019-04-24 10:57:03,2019-04-24 10:57:05,1.926s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-24 10:57:05,2019-04-24 10:57:05,0.007s,PASSED
"verifyElementVisible(findTestObject(""Accounting Search/Incoming Invoice Search Section""))",Chrome 73.0.3683.103,,2019-04-24 10:57:05,2019-04-24 10:57:05,0.053s,PASSED
"verifyElementVisible(findTestObject(""Accounting Search/Asset Search Section""))",Chrome 73.0.3683.103,,2019-04-24 10:57:05,2019-04-24 10:57:05,0.050s,PASSED
"verifyElementVisible(findTestObject(""Accounting Search/Outgoing Invoiced Search Section""))",Chrome 73.0.3683.103,,2019-04-24 10:57:05,2019-04-24 10:57:05,0.060s,PASSED
"verifyElementVisible(findTestObject(""Accounting Search/Car Search Section""))",Chrome 73.0.3683.103,,2019-04-24 10:57:05,2019-04-24 10:57:05,0.033s,PASSED
back(),Chrome 73.0.3683.103,,2019-04-24 10:57:05,2019-04-24 10:57:05,0.139s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-24 10:57:05,2019-04-24 10:57:05,0.016s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page/Maintenance Management""), STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-04-24 10:57:05,2019-04-24 10:57:05,0.029s,PASSED
"click(findTestObject(""GBMS Home Page/button_Gauge Tables""))",Chrome 73.0.3683.103,,2019-04-24 10:57:05,2019-04-24 10:57:06,0.090s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-24 10:57:06,2019-04-24 10:57:11,5.022s,PASSED
"switchToWindowTitle(""Tank Car: Gauge Table Data - The Greenbrier Companies"")",Chrome 73.0.3683.103,,2019-04-24 10:57:11,2019-04-24 10:57:12,1.145s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-24 10:57:12,2019-04-24 10:57:12,0.010s,PASSED
"verifyElementVisible(findTestObject(""Tank Car Gauge/Car Mark""))",Chrome 73.0.3683.103,,2019-04-24 10:57:12,2019-04-24 10:57:12,0.045s,PASSED
"verifyElementVisible(findTestObject(""Tank Car Gauge/Car Number (Start)""))",Chrome 73.0.3683.103,,2019-04-24 10:57:12,2019-04-24 10:57:12,0.038s,PASSED
"verifyElementVisible(findTestObject(""Tank Car Gauge/Car Number (End)""))",Chrome 73.0.3683.103,,2019-04-24 10:57:12,2019-04-24 10:57:12,0.036s,PASSED
"click(findTestObject(""Tank Car Gauge/Back to Gbrx.com""))",Chrome 73.0.3683.103,,2019-04-24 10:57:12,2019-04-24 10:57:16,3.836s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-24 10:57:16,2019-04-24 10:57:16,0.015s,PASSED
"verifyElementVisible(findTestObject(""Greenbrier Corp Home/NYSE_logo""))",Chrome 73.0.3683.103,,2019-04-24 10:57:16,2019-04-24 10:57:17,1.066s,PASSED
"switchToWindowUrl(""http://enspire-qa.gbrx.com/Home/Landing"")",Chrome 73.0.3683.103,,2019-04-24 10:57:17,2019-04-24 10:57:17,0.077s,PASSED
waitForPageLoad(0),Chrome 73.0.3683.103,,2019-04-24 10:57:17,2019-04-24 10:57:17,0.008s,PASSED
"verifyElementVisible(findTestObject(""GBMS Home Page/Maintenance Management""), STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-04-24 10:57:17,2019-04-24 10:57:17,0.036s,PASSED
closeBrowser(),Chrome 73.0.3683.103,,2019-04-24 10:57:17,2019-04-24 10:57:18,0.877s,PASSED
,,,,,,
Test Cases/ScreenCrawl/ScreenCrawlReclaimsDropdown,Chrome 73.0.3683.103,"~30 Seconds. 
Runs on Chrome. Further testing needed in FF and IE. ",2019-04-24 10:57:20,2019-04-24 10:57:41,20.996s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-24 10:57:20,2019-04-24 10:57:23,3.004s,PASSED
